LCLid,Mean_KWH_January,Mean_KWH_February,Mean_KWH_March,Mean_KWH_April,Mean_KWH_May,Mean_KWH_June,Mean_KWH_July,Mean_KWH_August,Mean_KWH_September,Mean_KWH_October,Mean_KWH_November,Mean_KWH_December
MAC004634,0.1408589657488247,0.0479591078066914,0.2928730691739422,0.3581110340041638,0.4891437208193419,0.1243795975711311,0.1625097380120886,0.05768099395567495,0.13401944444444444,0.3709838820685023,0.13882373358778627,0.19646944257891202
MAC004635,0.3573975821356615,0.2673323420817843,0.2440181327065144,0.353921582165163,0.0776084620550705,0.0971027064538515,0.1150174613834788,0.06116532258064516,0.1442165162387231,0.06453376436781609,0.06393407356002777,0.8234697570564516
MAC004636,1.368531901141706,0.100246096654275,0.4683071239919354,0.0572345593337959,0.0933606447280053,0.2480270646773074,0.0805359784801614,0.05877300201477502,0.17135947265787646,0.22188851625251846,0.09742678695350451,0.0914233870967742
MAC004637,0.2595043654130289,0.2566037173977695,0.0697602418401611,0.0880346981263011,0.2645171255876427,0.1516155447605829,0.1024139784946236,0.12435392881128275,0.10953851498959055,0.12020080584284754,0.1407238029146426,0.12204768294157152
MAC004638,0.1425130961047682,0.1436743494423791,0.2119764944257891,0.060970853573907,0.1470711887172599,0.1714233171408744,0.1507600806451612,0.05766218938885157,0.18788549611380984,0.10048252681451614,0.2966641218598196,0.1835010073875084
MAC004642,0.1931121559435863,0.0198907063197026,0.561544661047683,0.1622373352532963,0.2016581597716588,0.0855544760582928,0.1364251175285426,0.28773606427132303,0.1454038863983345,0.3382149092679651,0.12943719625260236,0.2055003358629953
MAC004643,0.4028220280053727,0.2200691449814126,0.2097038282740093,0.2144885496183206,0.0671793149764942,0.0987897293546148,0.1050523842175957,0.2392122229684352,0.060656488549618325,0.341084620886501,0.46166065308813325,0.091329079919409
MAC004644,0.1385947580645161,0.3548148694423791,0.206040967092008,0.2244566273421235,0.0828535930154466,0.0957113116585704,0.0865493619879113,0.18023454294354838,0.2627550315058987,0.3879086633310947,0.6014721447771587,0.40374479469442576
MAC004645,0.1233304231027535,0.7947947951672863,0.2486702486903962,0.2081506944444444,0.4979865689053055,0.0971686328938237,0.2049630623908663,0.25196642034922767,0.4049339360222531,0.2355634654130289,0.11958819458333333,0.36189993270651444
MAC004646,0.9938918715916722,0.0383018587360594,0.330320107733692,0.3824489938237335,0.095076561450638,0.1150728660652324,0.3082061786433848,0.15092276695768972,0.21041082581540596,0.03876830087306917,0.37025746016655103,0.15344526527871052
MAC004647,0.2201625251175285,0.4587784383643123,0.2705661519140362,0.0950430256766134,0.2046165210208193,0.1489479165277777,0.1567780346820809,0.08490060443250504,0.07634906315058987,0.12173740765614506,0.189419153296322,0.0713042311618536
MAC004648,0.1150913364674278,0.0,0.5399684350570852,0.1086308119361554,0.032747481531229,0.1317430555555555,0.1057235333782872,0.25236021498655914,0.36014920152671753,0.05236870382807254,0.2810305342123525,0.4222243118871726
MAC004649,0.4031605097380792,0.0995940521189591,0.2572788978494624,0.0269888965995836,0.0707051711887172,0.0471603053435114,0.0262619207521826,0.10519006037609133,0.4449229699514226,0.10973991935483872,0.3038709229701596,0.30921893888515783
MAC004650,0.0760846205507051,0.3324884759851301,0.0631719274680994,0.1520999306731436,0.1386724949562878,0.1535482305343511,0.3416004029550034,0.0806487575554063,0.24989243580846637,0.5589684356615178,0.22753157529493406,0.23246406991269306
MAC004651,0.3329301546004029,0.2605925650557621,0.1133326612903225,0.4522526025676613,0.2328475488247146,0.1128188758501041,0.0602829301075268,0.0813875083948959,0.23513809861207496,0.23499059805238415,0.0,0.16424580261920751
MAC004652,0.0816903962390866,0.26653159866171,0.3145376344086021,0.1333775156141568,0.1492209536601746,0.1131249132546842,0.0580295500335795,0.1972847547347213,0.15479250520471896,0.2371987913364674,0.11050798056904926,0.3504654132303559
MAC004653,0.2234600400940228,0.0357375464684014,0.1693136333109469,0.2455572520471894,0.1798744124244459,0.0755031315240083,0.1126071188045668,0.1882008059100067,0.19121027085357392,0.15247481531229012,0.20811311575294933,0.24478643398253863
MAC004654,0.3819563465413028,0.0866565056505576,0.0374475806451612,0.7836120748091603,0.092341840161182,0.1372449687716863,0.1182269979852249,0.08910476830087306,0.25406870194309505,0.10364942914707857,0.09281401811242193,0.14267159167226326
MAC004656,0.0557703156480859,0.5024096653531599,0.1357280053727333,0.084825121443442,0.0990201477501679,0.1552506944444444,0.2791524510409671,0.10756816648757554,0.06640041644691187,0.12254936198791135,0.2206655099930604,0.881391538146407
MAC004658,0.2900745467427804,0.054490706394052,0.0819039623908663,0.0978091603053435,0.0969395566823371,0.2026315061762665,0.1172135661517797,0.4393116186030893,0.3836655101318529,0.06587709872397582,0.11841082581540596,0.12493754197447952
MAC004659,0.1046145063801208,0.1860364312267658,0.0591396910678307,0.2654913254684247,0.1081840161182001,0.0737904233171408,0.2297985224311618,0.2236521153794493,0.12179181124219293,0.08876292813969107,0.17335530888272033,0.3442525186702485
MAC004660,0.2513673604432505,0.0838765799256505,0.1515339153794493,0.148227619777932,0.1583210208193418,0.1848563497571131,0.0336668905305574,0.08790866353257219,0.1559296167944251,0.10499664204163868,0.07230048577376821,0.15114247331989247
MAC004662,0.2048064516129032,0.2088556549107142,0.413495295967742,0.2165454545454545,0.0542108797850906,0.2941984732130465,0.130388179919409,0.12121222290127602,0.3296433031922276,0.2543532572196105,0.13652532970159612,0.2050275352585628
MAC004663,0.0136487213997308,0.1326986607142857,0.3461290322580645,0.0633726578764746,0.1296521155137676,0.1321622807017543,0.029683680322364,0.17753055748824714,0.005997224149895905,0.10081867004701141,0.4206065242192922,0.20778844862323706
MAC004664,0.2301652115513767,0.2512016369791666,0.0590893216252518,0.1917022900069396,0.0976047156726768,0.111882720333102,0.0664969778374748,0.9711780920026882,0.16568147113115891,0.37795768972464744,0.2487654410131853,0.551891202014775
MAC004665,0.3410799191403627,0.1582877323420074,0.0939939556749496,0.7235253300485773,0.0938361316319677,0.0269937543372657,0.0614197447951645,0.11584217588985897,0.3563358780013879,0.39501007394224313,0.12750242886884108,0.23445130940228343
MAC004666,0.8423277366017461,0.31225055732342,0.0981457354600403,0.1142859123525329,0.1440322364674278,0.3416682859125607,0.0669019476158495,0.09083210208193418,0.36291394871616933,0.10365997130559541,0.31958570360860517,0.1618482202820685
MAC004667,0.0311296171927468,0.0988869888475836,0.1833546005372733,0.2132921580846634,0.1161739422431161,0.0515815405968077,0.0667051712558764,0.162915379516454,0.06433965844402276,0.34821625292142383,0.34628036086051356,0.06416924110141034
MAC004671,0.4143138436155914,0.1800988848327137,0.2176252518468771,0.0645558639833449,0.0905930154466084,0.0590062456627342,0.1336212222968435,0.10388247139019476,0.16271825128383066,0.15318200134318333,0.06865787647467037,0.1700100740094023
MAC004672,0.0,0.3127211893680297,0.2405036937541974,0.1238813324774462,0.094252518468771,0.1122970159611381,0.0667595701813297,0.2205406311618536,0.11465763895833334,0.22593082592343855,0.3034628728660652,0.10751376762928139
MAC004673,0.0990094021490933,0.3439784385130112,0.2198723975822699,0.170208188757807,0.0884284754869039,0.1006659722222222,0.3041403625251847,0.12984889187374077,0.08542609299097849,0.2635943584284755,0.6479875074947953,0.42688314311618536
MAC004674,0.3434348116263441,0.6063286246840148,0.6518314303559436,0.2291554476058293,0.1573619879113499,0.2598674531575295,0.2363324378777703,0.2037372311155914,0.46024705079805694,0.2142068502350571,0.072088133240805,0.868653458629953
MAC004675,0.2436225654130288,0.5541100371747212,0.113316319677636,0.1750714781401804,0.2808106112155809,0.1201242192921582,0.1793790323924731,0.1828959032907992,0.20249757106176267,0.0,0.8280833335416667,0.04660241773002015
MAC004676,0.3077105438549362,0.1656669144981412,0.123548690396239,0.198970853573907,0.0825768972464741,0.2265305555555555,0.2453277366017461,0.3126747474747475,0.28781679382373354,0.12683478844862323,0.24767869521165856,0.1340127604432505
MAC004677,0.0694607118871726,0.2240973976951672,0.0258710543989254,0.095110340111034,0.1965775688381464,0.0309569743233865,0.1463371387508395,0.14067293485560778,0.1675024283830673,0.18811417065144392,0.24696183199167243,0.28278293024193546
MAC004678,0.0896474143049026,0.1575107806691449,0.163002686366689,0.1033934767522553,0.3004069846205507,0.1441486111111111,0.0715634654130288,0.09407454667562122,0.03458709229701596,0.09355787355316286,0.09736016655100624,0.0595930153794493
MAC004680,0.4809402286098052,0.192403274032738,0.6135772853494623,0.1232269257460097,0.1299522983521249,0.0293206106870229,0.2156924110812626,0.3336433846877099,0.11324913254684248,0.18045460652320108,0.09664538514920194,0.09691537958361317
MAC004681,0.080130288784419,0.291356133605948,0.1242612491605104,0.129414295628036,0.0791746138347884,0.0628945176960444,0.108977165883143,0.31891739442578915,0.048342123525329635,0.10916655460040295,0.2473483692574601,0.20444593693754196
MAC004682,0.1529086635997313,0.2181955391078066,0.2576789793821356,0.1688097222222222,0.0307709872397582,0.056179042331714,0.077849563465413,0.22243049019476158,0.09092454466608846,0.15927132303559435,0.10947189451769604,0.4001611820013432
MAC004684,0.0824875755540631,0.2972364313011152,0.9714734733378104,0.0104115197779319,0.344586299597045,0.06070853573907,0.0889093351242444,0.17526863673606446,0.33490562144344205,0.05905238415043654,0.19298195697432338,0.5300416392881129
MAC004685,0.2211457353928811,0.2177821563568773,0.0749939516129032,0.1402185981956974,0.0482189388851578,0.0577793199167245,0.1618663533915379,0.1875701813297515,0.18842222229166666,0.11798455345869711,0.4995836227619708,0.12977300208193418
MAC004686,0.1362565480188045,0.453758364535316,0.1025036987222595,0.1242317834142956,0.0660604432505037,0.1393375,0.142242444593687,0.13626662189388852,0.2363761276891048,0.24001947588985895,0.09350242886884108,0.10982404298186701
MAC004688,0.2797139018804567,0.0671940520446096,0.2926626343413978,0.1416703678001387,0.1347756883814641,0.0677224149895905,0.0982001343183344,0.20001007353928812,0.1526141568355309,0.2290047010073875,0.1634281749479528,0.44235325735392883
MAC004690,0.1776749496306245,0.2142490707063196,0.1391633064516129,0.186867453296322,0.1168186702484889,0.2928653714087439,0.157699126930826,0.054402283411685695,0.06313472222222222,0.13071121551376763,0.14779389340735602,0.32585339603227975
MAC004692,0.3240497311155914,0.6777122678810409,0.271675621289456,0.1233310201943095,0.269817326930826,0.2270673143650242,0.3530503697112155,0.2913250507051713,0.14939764052741153,0.2971606184139785,0.17931228306731437,0.3525359304902619
MAC004694,0.0936118200134318,0.3159628249070632,0.078862323707186,0.1057480916030534,0.1122379032258064,0.1853761279666897,0.2080523840832773,0.12982202813969107,0.07712699528105482,0.33861316319677637,0.0722338654406662,0.4975070512424446
MAC004695,0.2059892543989255,0.1849397769516728,0.2653075889858965,0.0946717557251908,0.3066890529885829,0.3208320609299098,0.0842787105439892,0.15368435198119543,0.09020263705759889,0.06678509066487576,0.24730881290770299,0.11917730020147752
MAC004696,0.3644862320349227,0.2516557620817843,1.0445238424445935,0.1018077723802914,0.023976823449216,0.1394968773768216,0.1396749496977837,0.2378159838146407,0.09931089521165858,0.21993619872397582,0.28343303240804996,0.16158870967741934
MAC004698,0.3574092742607527,0.3542817846096655,0.1296249998655914,0.1668493055555555,0.1304432504365346,0.0571034004163775,0.1559093351242444,0.005895231699126931,0.18335183893129772,0.3606467428475487,0.12762456627342125,0.03513633310946944
MAC004699,0.6198512784656797,0.281036431598513,0.2306823370718603,0.4446294239417072,0.032890530557421,0.2216361110416666,0.8695795842847549,0.19706044331766287,0.10355308792505204,0.04362390866353257,0.06389576094510076,0.25565681665547346
MAC004700,0.5287130381048387,0.4743139888392856,0.0659858203916272,0.0931582234559333,0.0601645399597044,0.1296953505204719,0.1103680322364002,0.35261047669576895,0.3386266478834143,0.5355278717259906,0.4635246358778626,0.13855809267965077
MAC004701,0.1799832102081934,0.308458735464684,0.0812001343183344,0.202677307425399,0.0473216924110141,0.0847002081887578,0.0907103494623656,0.12883411692411015,0.23648230402498263,0.22167763593015447,0.2984545454545454,0.1429946272666219
MAC004702,0.2605695099395567,0.1089895910780669,0.1843478844862323,0.3369680777238029,0.059548690396239,0.0865482303955586,0.1530423101410342,0.0728929219600726,0.10578140187369882,0.24194963062458025,0.23582165190839693,0.07464784959677419
MAC004703,0.1670040295500336,0.0213977695167286,0.226519140564137,0.145575,0.0796615177971793,0.1883934766828591,0.1015379449294828,0.10370315641370047,0.3040124913254684,0.08610745466756212,0.18423941714087438,0.03195634654130289
MAC004704,0.189780389590329,0.326263940669145,0.1996272666218939,0.0999396252602359,0.1381443922095366,0.176420541221374,0.1642580644489247,0.11251779717931497,0.15398959056210965,0.09928811282740094,0.36982859118667594,1.0133774355943586
MAC004705,0.3165688382807253,0.0862453531598513,0.2121404570564516,0.0389146426092991,0.067938885157824,0.0875981956974323,0.1257065143720618,0.08091397849462366,0.20604233171408742,0.2662182674949631,0.24954129042331713,0.4779442576225655
MAC004706,0.2084607118200134,0.0393340773809523,0.1005184689053055,0.3336564885496183,0.3060154468770987,0.137000693962526,0.2195950304902619,0.5377239765614507,0.2502990979875087,0.07030624580255206,0.1345315752949341,0.23500067139019476
MAC004707,0.311466756212223,0.1269241634944238,0.116076561450638,0.0465683553088133,0.2335594358629953,0.4584843852185982,0.2503034482758621,0.15577098723975824,0.21373074253990285,0.1415977165883143,0.977324773351839,0.40196507716588314
MAC004708,0.1965910003357958,0.0832297397769516,0.1424647414372061,0.0740458015267175,0.1859018818548387,0.2212159725694444,0.2229398648648649,0.20627803881799864,0.0,0.2056427137676293,0.11762109646079111,0.09921826729348555
MAC004712,0.4778213562122229,0.0597509293680297,0.1623783601478494,0.1341866758501041,0.3856856950302216,0.0859340735600277,0.3575584678091398,0.14075218267293485,0.10220680083275503,0.2582887840832774,0.9410798056210964,0.05606715916722632
MAC004715,0.0484459368703828,0.1540981411895911,0.1796420417058428,0.1192456627342123,0.161980524110141,0.1714142955586398,0.1372290127602417,0.03694022834116857,0.18740388619014572,0.15656682343854936,0.14413532262317835,0.20320953640026865
MAC004717,0.2067004698455339,0.4192631969516728,0.0310523841504365,0.2869986122137404,0.0575762256548018,0.1455988896599583,0.0857931497649429,0.10053391537944929,0.07755308813324081,0.12980725325721962,0.33758015281054826,0.17304902619207524
MAC004718,0.7524432492948288,0.3393524163568773,0.1950745466756212,0.1382782789035392,0.2328824711887172,0.7262416676388889,0.3629187375419745,0.047542646071188716,0.13128055555555557,0.16583881799865682,0.22863358778625956,0.36286702484889183
MAC004721,0.2492175957018133,0.0612565055762081,0.1658186701141706,0.4881977798056905,0.1513055743451981,0.086531575294934,0.2869946274009402,0.09291126543209877,0.10542401110340041,0.057988582740094025,0.6359569743233865,0.11457824042981866
MAC004723,0.213066487575554,0.0956267657992565,0.1395836132975151,0.0259361553782095,0.1015117528542646,0.0913428174878556,0.2236299530557421,0.25880590987239754,0.13945870916030537,0.20216655460040298,0.18291117279666896,0.43252518448623234
MAC004724,0.2459147079247817,0.0484780669144981,0.1912686366689052,0.145399028313671,0.0865211552048354,0.1575218596807772,0.1971370045668233,0.16473270644728005,0.07164260929909784,0.22806380107454668,0.15810478834142958,0.10045466756212224
MAC004725,0.3438542645399597,0.1959219330855018,0.1414405641370047,0.0389646079111728,0.2428562794492948,0.1072666666666666,0.1519650067294751,0.1261175284754869,0.1400291667361111,0.1302028206850235,0.06179250520471895,0.29072733391537947
MAC004726,0.2849241103425117,0.2339910780669145,0.1307978509066487,0.0642241498959056,0.1418253861652115,0.2257224149895906,0.1231444891801075,0.16106048387096775,0.28533032581540596,0.10410342505036937,0.1681437498611111,0.08276292813969106
MAC004727,0.5139294826057756,0.2415226765799256,0.1220570852921423,0.0485100624566273,0.0967938213566151,0.1448938235253296,0.1953693754869039,0.05986568166554735,0.19887092276197088,0.22495433129617193,0.10327064531575295,0.17275889865681668
MAC004729,0.3096413695768972,0.2201776951672862,0.1141947615849563,0.0616745315752949,0.163893216856951,0.1783414295628036,0.0428824714573539,0.16484351914036266,0.1392548611111111,0.2795473472800537,0.6215621095072866,0.14884150436534588
MAC004730,0.0763512424445936,0.6488788105576209,0.2001123821668909,0.1413143650242886,0.6202981860980524,0.1041068702984038,0.2213089320349227,0.07259503015446608,0.2797890355308813,0.24887038274009404,0.7887460102012491,0.36321692404298184
MAC004732,0.0225540631296171,0.3464968,0.6143478848891873,0.1127904233171408,0.2287614246639785,0.2274496875086745,0.13360510402955,0.08383478844862323,0.31490700902151286,0.2469207520483546,0.0683795975017349,0.33809402310275355
MAC004734,0.3269429147078576,0.1086074349442379,0.1216903962390866,0.0686148507980569,0.0843465413028878,0.432470833125,0.1614042982538616,0.08963172043010753,0.06478903539208883,0.32855473465413026,0.12518819479166668,0.17641638670248488
MAC004735,2.686366689053056e-06,0.1249732342007435,0.193916051040967,0.2827064537126995,0.2245802551376763,0.1915065926439972,0.278355271927468,0.12778509066487576,0.2188771687716863,0.17503089294828744,0.2525197777238029,0.16150369368703826
MAC004736,0.0442795698924731,0.026089219330855,0.3796762927468099,0.2332081886884108,0.1479395567494963,0.0892269256766134,0.00592881128274,0.12372061766286098,0.23185357376821653,0.28899040064000003,0.13634281748785565,0.28372647257955314
MAC004737,0.1441940899261249,0.1589241636431226,0.1796941666666666,0.1863951386111111,0.8444942910678307,0.3589777164345404,0.2306595030221625,0.5222269979180658,0.0416294240111034,0.1295903290799194,0.09148091603053436,0.08160174613834788
MAC004738,0.0838569509738079,0.6104736057992565,0.1227662860308932,0.3964517698126301,0.1483143049026192,0.3815274116585704,0.3212102081262592,0.18109408588709675,0.40390006953504515,0.4745623735670937,0.14754961839000694,0.2244808596373405
MAC004739,0.0622264784946236,0.1354996282527881,0.0564956346541302,0.1720353917418459,0.1376615177971793,0.2390860514226231,0.2108811282068502,0.10278307582269978,0.1844621791811242,0.0978556077904634,0.3658244274115198,0.18289388851578242
MAC004740,0.1814278038952317,0.2529843863197026,0.3441276024848892,0.0932602359472588,0.202737407656145,0.2531519779319917,0.0769844155844155,0.2239167225654802,0.23975711311589173,0.7224425785762256,0.46530673122831373,0.17358697078576227
MAC004741,0.51368569516454,1.144387360148699,0.0466151779717931,0.2640138886805555,0.1207575554063129,0.1584899375433726,0.1133881801880456,0.1163284083948959,0.088734906315059,0.14267047740416947,0.1160159610687023,0.26881195426460713
MAC004742,0.3615110813969107,0.1002007434944238,0.085229684351914,0.1386328938237335,0.2363740765614506,0.1935891743927827,0.1129805238415043,0.1800517123572868,0.093235253296322,0.2375856280725319,0.11844760603747398,0.14298589664204164
MAC004743,0.0610886501007387,0.1019672862453531,0.1556633063844086,0.099970853573907,0.1524197448623237,0.1402595418459403,0.0815567494963062,0.21324244445936869,0.2693379600277585,0.1873693754197448,0.42299860627177704,0.21556615171255875
MAC004745,0.0874284754869039,0.2884333582278481,0.1206259234385493,0.0841686329632199,0.1714603493951612,0.0457571131158917,0.4611144987127371,0.215517797179315,0.05257182512144344,0.5365762251175286,0.3478063843164469,0.26891129038978495
MAC004747,0.0749173942243116,0.1572899629739776,0.2995305570852921,0.3911943093684941,0.18625520483546,0.3913553091603053,0.1579335122901276,0.0448556077904634,0.12614850798056906,0.17615916702484888,0.32985972243055556,0.1148366935483871
MAC004748,0.2001947615849563,0.2785096726190476,0.1531893889187374,0.1419965057302585,0.2105742109469442,0.124921582165163,0.2010060443250503,0.10617461383478845,0.1430839693962526,0.15334922760241773,0.7027231083275504,0.17215245130960374
MAC004749,0.234433848220282,0.0760171003717472,0.6023754202149093,0.1639451769604441,0.4755728684351914,0.1680853575988896,0.1535809267965077,0.17620080591000672,0.07465787647467036,0.06148757555406313,0.11608049965301873,0.3098415042310275
MAC004750,0.2026756212222968,0.2802460967286245,0.017229684351914,0.1511124219292158,0.1958715535305985,0.3202185981956974,0.0418435191403626,0.08650235057085291,0.148353226925746,0.14682269986568167,0.15228730048577377,0.16789657508394895
MAC004752,0.2183948959032908,1.3274260214869888,0.1543310947615849,0.519041637890354,0.0948052383478844,0.0060333102012491,0.0908945601074546,0.1576420416386837,0.12040041637751563,0.09394089993284083,0.027225537820957667,0.06851578240429819
MAC004754,0.6838737407656145,0.1379546467657992,0.0480812625923438,0.2830090210964608,0.4221645402283412,0.2411492017349062,0.0474378777703156,0.1102175957018133,0.17395003476752255,0.21964741450638012,0.2586814711311589,0.3370960378777703
MAC004756,0.3592419354166667,0.2306936804460966,0.0723525856279382,0.0814073560027758,0.4606534586971121,0.3570020819569743,0.0985910509885535,0.1455752688844086,0.06255447605829285,0.5259059764271323,0.3177682165163081,0.3661833444593687
MAC004758,0.1143767629281396,0.059524907063197,0.0651040967092008,0.2463226931297709,0.2622061785762256,0.256125694375,0.267674277904634,0.058950973807924786,0.4549865358629131,0.05948153122901276,0.13618320624566274,0.1577063973063973
MAC004759,0.1414842175957018,0.0624052044609665,0.0727266621893888,0.1765336571131159,0.2152491604432505,0.0630847750865051,0.1659738079247817,0.13600671578240428,0.1788723106870229,0.12252921396910678,0.07235600277585011,0.2482478171927468
MAC004760,0.0295923438549362,0.1915420074349442,0.2497125587642713,0.8853622507286606,0.1983854936870382,0.1340777240111034,0.166813969106783,0.3139590323035594,0.21159958341429563,0.25779439295470885,0.02576736111111111,0.653487575889859
MAC004761,0.1674862322364002,0.2694832713754647,0.1599785090664875,0.2086650451702571,0.2209415715245131,0.1129312977099236,0.1905681665547347,0.15481396917394225,0.12030811936155449,0.12360510416386837,0.784044414018043,0.05671265141318978
MAC004763,0.5722337139019477,0.2087249069888475,0.0777286769644056,0.316104788480222,0.2334848887172599,0.1020999306037474,0.0674022834116856,0.1385997313633311,0.23784524635669674,0.07699731363331094,0.2952081886884108,0.08805910006715917
MAC004764,0.1426689053055742,0.2182037175464684,0.3150711887844191,0.3973955591950034,0.0494936199462726,0.5418514913254684,0.171849563465413,0.17851712552048354,0.1739035392088827,0.13525520483546005,0.24917140867453158,0.6313969102753526
MAC004766,0.2577884488247146,0.1108379182156133,0.2601108126259234,0.1236238723108952,0.3577595701141706,0.1853955585704372,0.0707723304231027,0.32571054398925453,0.2785399028452463,0.31681665527199465,0.380568055625,0.2785728678307589
MAC004769,1.117224465322581,0.1238609665427509,0.220759570315648,0.2602803606523248,0.1337105440564137,0.2451512843164469,0.0872135661517797,0.06290463398253862,0.24370784163775155,0.3483203490261921,0.08411658570437197,0.06897177419354839
MAC004771,0.1119986568166554,0.1239345724907063,0.4399073202820684,0.1379540069686411,0.1420315860215053,0.1594961830673143,0.0875036937541974,0.23581799872397582,0.08750867453157529,0.10693216924110141,0.049659958362248444,0.09013575268817205
MAC004772,0.0956877098723976,0.1104223048327137,0.1953854934855607,0.1684708333333333,0.3545849561450638,0.0369770992366412,0.1384412356615177,0.0838428479516454,0.3623358778625954,0.1027488247817327,0.29533726592644,0.2801134989926125
MAC004773,0.2866171926796508,0.1823724907806691,0.0719568733153638,0.1708993755031228,0.0059684351914036,0.1070444136016655,0.1444643817204301,0.03768972464741437,0.18293129764052743,0.41782135661517794,0.16609160305343512,0.1154150436534587
MAC004774,0.1553514785618279,0.1773747213382899,0.2794029552048355,0.2923358777931992,0.2200228340496978,0.0449937543372657,0.5567481526527871,0.28891336467427803,0.03627133934767523,0.2747447953660174,0.37127897314365027,0.13291672256548018
MAC004775,0.2814217593015446,0.2135695167286245,0.1524976495634654,0.5200694927727588,0.3810564133646743,0.103286432160804,0.2526991267965077,0.2216286098052384,0.17573768216516308,0.3400181327736736,0.10814989590562109,0.24815983908663533
MAC004776,0.081270651443922,0.1733754646840148,0.1146198790463398,0.2073678000693962,0.2742370717931497,0.2878306727272727,0.1165997314304902,0.229645399597045,0.4459041669444444,0.6743861661517797,0.4655829279666898,0.6449280909274194
MAC004777,0.2949818670248489,0.1132163567286245,0.0962149093351242,0.1030284524635669,0.0588106884057971,0.1951956973629424,0.2559684352585628,0.10548959032907992,0.12558709215822345,0.09682269979852251,0.09737126995142263,0.9513962379449294
MAC004778,0.9638732304787592,0.2060579927137546,0.6787871055742108,0.5451966645587214,0.2642578918065816,0.2180284526023594,0.1283707186030893,0.08611417058428475,0.7557826382638889,0.15133893739071957,0.26648160971547535,0.13829482874412358
MAC004779,0.0843532572196104,0.1458869887732342,0.1572737053799596,0.8131276897293546,0.1208233713901947,0.1498049965301873,0.1139106783747481,0.2837239756883815,0.13531644691186676,0.023937541974479518,0.07666551013185288,0.29686299516453996
MAC004780,0.2265789120886501,0.1456810408921933,0.1807407656145063,0.2838327550312283,0.1055413029550033,0.0605766828591256,0.1772934856279382,0.06106312961719275,0.23050277763888888,0.20684351907320347,0.1600283098251457,0.06922834116856952
MAC004781,0.0686286098052384,0.1276490706319702,0.1863075889187374,0.223801526648161,0.5910335796507724,0.1588674531575294,0.2212766957689724,0.10186769644056415,0.17875017349063152,0.3210987241773002,0.17955655801526718,0.18161786427132304
MAC004782,0.0583807924781732,0.1217345725650557,0.858550101479489,0.1805968078417765,0.4097609139019476,0.0579215822345593,0.0686662189388851,0.12357622565480188,0.5580527404580152,0.12294690860215053,0.13777376821651632,0.09387978509066489
MAC004784,0.1769657258064516,0.2325486985873605,0.3085104096037609,0.2087147814712005,0.3898663522498321,0.0823282442748091,0.0991027535258562,0.07554264607118873,0.17434073580846635,0.06055003357958362,0.2989562804302568,0.27656883821356615
MAC004785,0.211694425721961,0.6549992561011905,0.0828972464741437,0.5591950029840388,0.2167790467427804,0.0799965277777777,0.1804748153122901,0.1455554063129617,0.12322276197085356,0.09916789785090666,0.3125409722222222,0.13088844079301076
MAC004786,0.201015446608462,0.1199301115241635,0.3794616939516129,0.0440617626648161,0.0348005372733378,0.1870895210964607,0.1042820685023505,0.09746541302887844,0.059580846634281745,0.6238287440564138,0.18133795981956977,0.033746809939556754
MAC004787,0.2073250503693754,0.2171220238095238,0.2012135660846205,0.3380034696738376,0.1121881720430107,0.1341297713393476,0.1709456010073875,0.1708374748153123,0.1321408743927828,0.2659744798522498,0.16034975704371965,0.14645332444593687
MAC004788,0.1102968435191403,0.4019620817100372,0.8991793131631968,0.1428119361554476,0.0483971774193548,0.5088730052047189,0.1122243116185359,0.06923304244459369,0.08820818875780709,0.2152057831876261,0.23950312276197086,0.24516465073924731
MAC004790,0.1289550033579583,0.2152291670138889,0.1768179986568166,0.6522013888888889,0.107926124916051,0.4887862596113809,0.1582726662189389,0.3003606448623237,0.17980902784722222,0.26240255409946234,0.10388341429562803,0.17221020832773673
MAC004791,0.1364009402283411,0.1289881040892193,0.6331813294157153,0.1774399723108952,0.4686420421087978,0.1007709923664122,0.0745721961047683,0.16094895930154465,0.40910409430950734,0.09676158488918737,0.21776613462873004,0.12865994623655913
MAC004792,0.1349919408999328,0.0568609665427509,0.4223259406586022,0.4033948646079111,0.2334137005372733,0.2784781402498265,0.2088777777777777,0.20567360624580253,0.045342123525329625,0.044375,0.21664746703678003,0.11170047004701142
MAC004793,0.1916024176628609,0.3532832714498141,0.1414103424445937,0.1037101954608938,0.2053478846877098,0.1349292159611381,0.1180785762256547,0.1081423774345198,0.13614642637057597,0.25850637978509067,0.2097619708535739,0.19486433841504366
MAC004794,0.1553593014103425,0.0568297397769516,0.3686521155137676,0.2264260927827897,0.1449442578912021,0.204450381609993,0.2736612905913979,0.0753492276695769,0.23186675919500346,0.13807454667562122,0.2643020829166667,0.30418871732706515
MAC004796,0.2169395567494963,0.0904215613382899,0.1568764271994627,0.3877952809160305,0.0532881128274009,0.2411901456627342,0.1099738079919409,0.1674452655473472,0.12634281762664815,0.30018535910006716,0.15302081887578073,0.06237163978494623
MAC004797,0.1604022830087307,0.1285204460223048,0.2869348557421088,0.3011054821651631,0.1352068502350571,0.1897716863289382,0.150114842175957,0.2943438549361988,0.0849736294240111,0.10429885829415714,0.2050249827203331,0.1639905977165883
MAC004798,0.1508032238415043,0.1329144981412639,0.2169832102081934,0.0588507980569049,0.0634318334452652,0.0933150589868147,0.2446655472128945,0.21662390866353257,0.15289243594725885,0.4062614245967742,0.25467013875,0.1421725991269308
